"id","feature","fc","pval","qval","gene_name"
"ENSG00000012061","gene",0.932742643002442,0.004074105670763,0.034453167590198,"ERCC1"
"ENSG00000012983","gene",1.12493208059833,0.025824201940968,0.113450260542525,"MAP4K5"
"ENSG00000013275","gene",0.907107382499189,0.003298875166052,0.029500085796911,"PSMC4"
"ENSG00000013293","gene",1.26483325197573,0.006676066581912,0.048071832463848,"SLC7A14"
"ENSG00000013306","gene",0.849843316680913,0.000308125623776,0.005933495639027,"SLC25A39"
"ENSG00000013375","gene",1.08158478838221,0.015207385616608,0.08230297534178,"PGM3"
"ENSG00000013561","gene",1.1002634147853,0.020108367550079,0.098504381581734,"RNF14"
"ENSG00000013588","gene",1.23039402469142,0.00125255792626,0.015423785102621,"GPRC5A"
"ENSG00000013619","gene",1.1467460326705,0.007155411519733,0.050262137067642,"MAMLD1"
"ENSG00000014123","gene",1.31328502215127,3.53034715905309E-07,5.33561998150936E-05,"UFL1"
"ENSG00000017797","gene",1.04298340541359,0.028648064453677,0.121410103817414,"RALBP1"
"ENSG00000019991","gene",1.35999934892607,0.00063758214025,0.009615652473476,"HGF"
"ENSG00000020426","gene",1.12893316133565,0.000576712703885,0.00903614151941,"MNAT1"
"ENSG00000023191","gene",0.894276114104183,0.002912124497049,0.027047415087935,"RNH1"
"ENSG00000023228","gene",1.46959486657492,0.048192794387069,0.17081195627166,"NDUFS1"
"ENSG00000023287","gene",1.18371444695529,0.00850458265365,0.056251739552001,"RB1CC1"
"ENSG00000023330","gene",0.884974431399415,0.014701177691496,0.080778119314571,"ALAS1"
"ENSG00000023516","gene",1.24190860376729,3.1823239339257E-06,0.000235746557025,"AKAP11"
"ENSG00000023608","gene",1.12463645901909,0.003669503001524,0.032026011116032,"SNAPC1"
"ENSG00000023902","gene",0.791494107760537,0.001104493399666,0.014244287690374,"PLEKHO1"
"ENSG00000024526","gene",1.27747426820004,0.01221897502754,0.071431634315041,"DEPDC1"
"ENSG00000025770","gene",0.911901255567467,0.014708131477715,0.080778119314571,"NCAPH2"
"ENSG00000025796","gene",1.13467887799151,1.83885023355979E-05,0.000842958077365,"SEC63"
"ENSG00000027001","gene",1.11066783994219,0.005271018081924,0.041154829206257,"MIPEP"
"ENSG00000028116","gene",1.23120112800027,2.1957176972176E-05,0.000954570228931,"VRK2"
"ENSG00000028528","gene",0.882461988279781,0.007033141826647,0.049704691743477,"SNX1"
"ENSG00000029153","gene",1.57413552035404,0.000262921435412,0.005362670687028,"ARNTL2"
"ENSG00000029363","gene",1.36151014861674,9.87291075560393E-08,2.79069137147858E-05,"BCLAF1"
"ENSG00000029725","gene",1.12989960015389,1.13816599826011E-05,0.00058552317466,"RABEP1"
"ENSG00000030110","gene",0.940059131412691,0.025148715460171,0.111638113691844,"BAK1"
"ENSG00000030582","gene",0.915477172226639,0.014518910029888,0.08036168970518,"GRN"
"ENSG00000031698","gene",0.936596843095144,0.036270225437653,0.142194812826909,"SARS1"
"ENSG00000031823","gene",0.959104854274375,0.048563528324421,0.17124839005489,"RANBP3"
"ENSG00000033178","gene",1.17830544611748,0.000695613860058,0.010208216076281,"UBA6"
"ENSG00000033627","gene",1.28124791466498,0.04906328149812,0.172460666366882,"ATP6V0A1"
"ENSG00000033867","gene",1.2597201016042,0.00029067557599,0.00572844275032,"SLC4A7"
"ENSG00000034053","gene",0.919878284708844,0.005357342406178,0.041583395374021,"APBA2"
"ENSG00000034152","gene",0.885171942299904,0.021873781661247,0.103225397319449,"MAP2K3"
"ENSG00000034510","gene",0.908784597931222,0.045396960950665,0.164724082446377,"TMSB10"
"ENSG00000034713","gene",0.911430689999996,0.007703762610666,0.052802991691169,"GABARAPL2"
"ENSG00000035115","gene",0.754486039336404,0.016862055134935,0.087769887886173,"SH3YL1"
"ENSG00000035687","gene",1.09917409056378,0.000685359572129,0.010105779678206,"ADSS2"
"ENSG00000035862","gene",0.54383999842129,0.009900042199454,0.06225461804787,"TIMP2"
"ENSG00000035928","gene",1.11989991810955,9.47839856890731E-06,0.000506956401966,"RFC1"
"ENSG00000036054","gene",1.34662170830562,6.29499472948325E-06,0.000371284402516,"TBC1D23"
"ENSG00000036257","gene",0.827510969783388,0.0378024004432,0.146068848554234,"CUL3"
"ENSG00000036549","gene",1.50617371450801,0.001197956456331,0.015043828975364,"AC118549.1"
"ENSG00000037042","gene",0.919352564795874,0.013001859576661,0.074136219014708,"TUBG2"
"ENSG00000037757","gene",0.910176743939614,0.00241507404814,0.023841775784407,"MRI1"
"ENSG00000037897","gene",0.916016752573474,0.025003704227865,0.111100912260089,"METTL1"
"ENSG00000038210","gene",1.13137590871077,0.010763004740078,0.065785758345292,"PI4K2B"
"ENSG00000039123","gene",1.20872360323453,4.18379558775328E-07,5.79355004883919E-05,"MTREX"
"ENSG00000039523","gene",0.895018561308355,0.010548489516984,0.065020933138637,"RIPOR1"
"ENSG00000039560","gene",1.14847051453116,4.01948892541082E-05,0.00149479788953,"RAI14"
"ENSG00000040199","gene",0.901207844193479,0.021823092751588,0.103130439974186,"PHLPP2"
"ENSG00000040633","gene",0.898725680280896,0.000103868522711,0.002812346550609,"PHF23"
"ENSG00000047410","gene",1.26815411307292,1.8661864276126E-07,4.11449674278398E-05,"TPR"
"ENSG00000047621","gene",1.23855045697016,0.000313471759215,0.005992787680019,"C12orf4"
"ENSG00000047634","gene",1.39045432570971,0.040034847457467,0.151748951066782,"SCML1"
"ENSG00000048162","gene",0.921353021690833,0.010071999478739,0.062956173139131,"NOP16"
"ENSG00000048392","gene",1.20275254554143,0.000192069456417,0.004292341067859,"RRM2B"
"ENSG00000048405","gene",1.46031229155527,0.014789325008513,0.081034999750789,"ZNF800"
"ENSG00000048544","gene",1.06708179156283,0.004890012199254,0.038801639216021,"MRPS10"
"ENSG00000048740","gene",1.62831301174309,0.004535779085827,0.037200047667519,"CELF2"
"ENSG00000049239","gene",1.18828273487373,0.000541465204584,0.008611786477391,"H6PD"
"ENSG00000049449","gene",1.21302374370039,0.022607666038674,0.105202438321623,"RCN1"
"ENSG00000049759","gene",0.748815742750487,0.037692773680127,0.145917677373735,"NEDD4L"
"ENSG00000050344","gene",1.14330784283639,0.017851181277715,0.091125655254488,"NFE2L3"
"ENSG00000050820","gene",0.846705013056406,0.002090076963274,0.021673138499352,"BCAR1"
"ENSG00000051523","gene",0.869278673811799,0.000661460790318,0.009927272152914,"CYBA"
"ENSG00000053501","gene",0.867068308150457,0.019238380729457,0.095265992275278,"USE1"
"ENSG00000053900","gene",1.18652421840225,7.34074954191755E-05,0.00218098126522,"ANAPC4"
"ENSG00000054116","gene",0.844517533843387,0.000971330091402,0.012923156101129,"TRAPPC3"
"ENSG00000054267","gene",1.37822783802205,0.010067703542244,0.062956173139131,"ARID4B"
"ENSG00000054356","gene",0.850343713606305,0.028283623650175,0.120638578996142,"PTPRN"
"ENSG00000055044","gene",1.13778668926953,0.000684109435444,0.010105779678206,"NOP58"
"ENSG00000055147","gene",1.34726411907333,0.019466554176717,0.096138822227414,"FAM114A2"
"ENSG00000055211","gene",1.08480743612081,0.004023910770866,0.03415344980588,"GINM1"
"ENSG00000055332","gene",0.875628868199246,0.040718180942654,0.15358466620325,"EIF2AK2"
"ENSG00000056050","gene",1.13061978976856,0.00370161513332,0.032203719872491,"HPF1"
"ENSG00000058668","gene",1.22278908259958,0.00149150302182,0.017312563878986,"ATP2B4"
"ENSG00000060237","gene",1.13533210054501,0.024824674131661,0.1106239087869,"WNK1"
"ENSG00000060339","gene",1.14444538825964,5.55227419540838E-06,0.000341075691236,"CCAR1"
"ENSG00000060491","gene",0.902727452677242,0.00379316430471,0.032804675565834,"OGFR"
"ENSG00000060749","gene",1.14267859288343,0.002066275373515,0.021529292432577,"QSER1"
"ENSG00000060982","gene",1.13176700202532,0.022248543935941,0.104156479700107,"BCAT1"
"ENSG00000061273","gene",0.933655052472592,0.018077724899107,0.091865258703714,"HDAC7"
"ENSG00000061676","gene",1.09833919960894,0.003094253012828,0.028201557971245,"NCKAP1"
"ENSG00000062194","gene",1.18569612647594,0.018710413270354,0.093754560001884,"GPBP1"
"ENSG00000062582","gene",0.867071487045757,0.002659319711641,0.025429881839887,"MRPS24"
"ENSG00000062650","gene",1.08356565208272,0.048684074677339,0.171542820210107,"WAPL"
"ENSG00000063244","gene",0.944901352797179,0.021981114061182,0.103290287660506,"U2AF2"
"ENSG00000063601","gene",1.1613593347516,0.00327833512017,0.029452183230846,"MTMR1"
"ENSG00000063854","gene",0.896822088075126,0.014578454813587,0.080643065456284,"HAGH"
"ENSG00000064102","gene",1.0980949524155,0.00135312236379,0.016293775147848,"INTS13"
"ENSG00000064393","gene",1.08935494060122,0.007911230811733,0.05369287224031,"HIPK2"
"ENSG00000064419","gene",0.935649536045942,0.011571267642636,0.069039908744075,"TNPO3"
"ENSG00000064490","gene",0.91077968044551,0.023168741023216,0.106419911644334,"RFXANK"
"ENSG00000064763","gene",1.22975480678081,0.006013366660834,0.044618409678941,"FAR2"
"ENSG00000064933","gene",1.37360392597832,0.018604459072739,0.093375225481604,"PMS1"
"ENSG00000065000","gene",0.915621951239566,0.014967455739264,0.081678561527272,"AP3D1"
"ENSG00000065135","gene",1.08381783628745,0.002234511468218,0.022595581313501,"GNAI3"
"ENSG00000065150","gene",1.06952420699214,0.000821210460477,0.011469696627474,"IPO5"
"ENSG00000065243","gene",1.18741559581427,0.017983713222263,0.091549854006683,"PKN2"
"ENSG00000065534","gene",1.38604260278528,0.038476662468912,0.147472638436309,"MYLK"
"ENSG00000065548","gene",1.15392919379033,0.036439461414314,0.142555729909821,"ZC3H15"
"ENSG00000065559","gene",1.46446557379455,0.036142130119379,0.14187203260087,"MAP2K4"
"ENSG00000065613","gene",1.27834476937569,0.023755702696016,0.10788514319034,"SLK"
"ENSG00000065978","gene",0.923618121459314,1.25636726133749E-07,3.14431374053652E-05,"YBX1"
"ENSG00000066117","gene",0.897368660198363,0.044833085502117,0.163510977451597,"SMARCD1"
"ENSG00000066279","gene",1.29113190647877,0.000135158787841,0.003382622636237,"ASPM"
"ENSG00000066322","gene",0.915449494183482,0.024287455933805,0.109278704350786,"ELOVL1"
"ENSG00000066455","gene",1.10243868829157,5.54287451346447E-05,0.001800947999813,"GOLGA5"
"ENSG00000066557","gene",1.29020411637781,6.20803188899899E-06,0.000368502405719,"LRRC40"
"ENSG00000066777","gene",1.14138015518994,0.000670439450979,0.00998114037952,"ARFGEF1"
"ENSG00000067057","gene",0.864507520996955,3.7363968652393E-07,5.40609921439311E-05,"PFKP"
"ENSG00000067066","gene",0.886612924713857,0.030027705865525,0.124969238793152,"SP100"
"ENSG00000067167","gene",1.26903783627706,0.002903403862961,0.027045962272802,"TRAM1"
"ENSG00000067182","gene",0.874360121270208,0.009426535423025,0.060157989416049,"TNFRSF1A"
"ENSG00000067248","gene",1.18577656051388,1.34018808939373E-07,3.18208761738102E-05,"DHX29"
"ENSG00000067369","gene",1.31108192987722,7.32160350129796E-05,0.00218098126522,"TP53BP1"
"ENSG00000067560","gene",0.940168969428428,0.010798481422534,0.065959061987244,"RHOA"
"ENSG00000067704","gene",1.10180499440457,2.34840039636808E-08,1.07341605265752E-05,"IARS2"
"ENSG00000067798","gene",1.22701623958486,0.000398824165586,0.007061399184185,"NAV3"
"ENSG00000067829","gene",0.913586382078591,0.021363552003869,0.10176259853695,"IDH3G"
"ENSG00000067900","gene",1.19453291563664,0.000745457736945,0.010619905606324,"ROCK1"
"ENSG00000068001","gene",0.859025107734779,0.036617298325058,0.14307011919411,"HYAL2"
"ENSG00000068079","gene",0.665195129313471,5.97871611363043E-06,0.000357180072337,"IFI35"
"ENSG00000068120","gene",0.8397680056242,0.0002831377787,0.005657685561255,"COASY"
"ENSG00000068308","gene",0.788713200090937,0.002622836503355,0.025168358571054,"OTUD5"
"ENSG00000068323","gene",0.961906354407273,0.037764518278805,0.146026353548683,"TFE3"
"ENSG00000068394","gene",0.936373120442153,0.009231944088589,0.059437221118284,"GPKOW"
"ENSG00000068697","gene",0.91185787597582,5.25893176147596E-05,0.0017772886172,"LAPTM4A"
"ENSG00000068796","gene",1.11929286147807,0.005558601468225,0.04250425234993,"KIF2A"
"ENSG00000068885","gene",1.28027863180505,0.000664405064063,0.0099378106999,"IFT80"
"ENSG00000069275","gene",1.13618788251125,0.001774456302677,0.019439874179105,"NUCKS1"
"ENSG00000069399","gene",0.915686009615825,0.037903962584324,0.146290670274376,"BCL3"
"ENSG00000069869","gene",1.22901500392006,0.000145551010528,0.003549408271491,"NEDD4"
"ENSG00000069943","gene",1.12038485021428,0.048919508168642,0.172241310129894,"PIGB"
"ENSG00000069956","gene",1.12967103450297,0.007139760661391,0.050200595083127,"MAPK6"
"ENSG00000069966","gene",0.908535468603918,0.016287797020169,0.08603822042599,"GNB5"
"ENSG00000069974","gene",1.1052244142019,0.017355084295426,0.089481113906263,"RAB27A"
"ENSG00000070010","gene",0.884162807389261,5.53445044617629E-05,0.001800947999813,"UFD1"
"ENSG00000070047","gene",0.912262061367317,0.035236156377767,0.139200856680085,"PHRF1"
"ENSG00000070081","gene",1.16311554879759,6.25400219149697E-05,0.001969797969159,"NUCB2"
"ENSG00000070423","gene",0.852648465582554,0.008026106163681,0.054170366673239,"RNF126"
"ENSG00000070540","gene",0.881734576750661,0.015963229070472,0.08482998518519,"WIPI1"
"ENSG00000070778","gene",1.16973415161635,0.023126956809818,0.106386299085402,"PTPN21"
"ENSG00000071051","gene",0.785499010917815,0.003791698396954,0.032804675565834,"NCK2"
"ENSG00000071282","gene",0.876557752926084,0.038732677835942,0.14820851105819,"LMCD1"
"ENSG00000071462","gene",0.892453806494278,0.001725458751588,0.019204024086189,"BUD23"
"ENSG00000071537","gene",1.10754204818869,0.001364274659697,0.016385451814261,"SEL1L"
"ENSG00000071553","gene",0.88042390728251,0.000609945748203,0.009416762853587,"ATP6AP1"
"ENSG00000071626","gene",0.838438359768818,0.000343507542589,0.006349061565616,"DAZAP1"
"ENSG00000071794","gene",1.2208186074761,0.004613952958573,0.03751115399156,"HLTF"
"ENSG00000071859","gene",0.899334579627285,0.000139091774531,0.003443823080633,"FAM50A"
"ENSG00000072042","gene",0.88538831061294,0.01677647502833,0.087521216204135,"RDH11"
"ENSG00000072415","gene",1.16083294236835,0.000444264261092,0.007576219259134,"MPP5"
"ENSG00000072506","gene",0.885971001737778,0.000869975803204,0.011934052049969,"HSD17B10"
"ENSG00000072571","gene",1.22372066356419,0.006809555151174,0.048692263088704,"HMMR"
"ENSG00000072657","gene",1.18601332080272,0.005222270203846,0.040808626234274,"TRHDE"
"ENSG00000072682","gene",0.881495951037381,0.005651651219631,0.042813402237951,"P4HA2"
"ENSG00000072756","gene",1.13568514207929,0.028503710096606,0.121186572770693,"TRNT1"
"ENSG00000072952","gene",1.64743834182776,0.000733443239807,0.010520039078887,"MRVI1"
"ENSG00000073050","gene",0.907892004777299,0.000899706297813,0.012231877515865,"XRCC1"
"ENSG00000073536","gene",0.909076592011444,0.000849849135659,0.011728171380325,"NLE1"
"ENSG00000073578","gene",0.944257674911839,0.016180786988751,0.085570581105561,"SDHA"
"ENSG00000073711","gene",1.19743728585513,0.010485257071177,0.064772168431686,"PPP2R3A"
"ENSG00000073756","gene",0.62092578728587,0.021562948844804,0.102396362206608,"PTGS2"
"ENSG00000074201","gene",1.12674726870408,0.019235352982854,0.095265992275278,"CLNS1A"
"ENSG00000074219","gene",0.912317188567521,0.045288241124968,0.164522994435936,"TEAD2"
"ENSG00000074582","gene",0.586245561922857,6.77399913731058E-05,0.002081681221794,"BCS1L"
"ENSG00000074603","gene",1.28827427092492,0.004819401893472,0.038581627903441,"DPP8"
"ENSG00000074695","gene",1.14994147091893,0.001846113219429,0.020041041514549,"LMAN1"
"ENSG00000074800","gene",0.892139582606895,7.34802620794284E-06,0.000409220883659,"ENO1"
"ENSG00000075151","gene",1.07426817322044,0.000388901252203,0.006965620107151,"EIF4G3"
"ENSG00000075213","gene",1.2071238653022,1.38492992162176E-05,0.000682151652884,"SEMA3A"
"ENSG00000075223","gene",1.15211195273311,0.038633221756239,0.147950220621495,"SEMA3C"
"ENSG00000075239","gene",1.09056344038154,0.046961361524484,0.16809517113132,"ACAT1"
"ENSG00000075292","gene",1.28710978217272,4.19187746514282E-07,5.79355004883919E-05,"ZNF638"
"ENSG00000075568","gene",1.12119085317121,0.021694642730854,0.102807286059162,"TMEM131"
"ENSG00000075711","gene",1.11806329274285,0.004855249674405,0.038727169142433,"DLG1"
"ENSG00000075790","gene",0.821593451936756,0.048454051371947,0.171101416003473,"BCAP29"
"ENSG00000075914","gene",0.881079847129255,0.018342389934435,0.092662591812805,"EXOSC7"
"ENSG00000075945","gene",1.22027320472899,0.04564241981485,0.165273256758827,"KIFAP3"
"ENSG00000076043","gene",0.903063620353009,0.033044491663692,0.132924410428231,"REXO2"
"ENSG00000076053","gene",1.17423411142231,0.006270604599281,0.046047421561731,"RBM7"
"ENSG00000076513","gene",1.18320247757055,0.045552643008702,0.165159543563267,"ANKRD13A"
"ENSG00000076706","gene",0.895338346469481,0.049680992542293,0.173536775157159,"MCAM"
"ENSG00000076924","gene",0.899437781365513,0.012177081049389,0.071418025027794,"XAB2"
"ENSG00000076928","gene",0.908575115873235,0.012746431337517,0.073311772785968,"ARHGEF1"
"ENSG00000077097","gene",1.1716748683973,2.75186081144518E-07,4.78631749008781E-05,"TOP2B"
"ENSG00000077147","gene",1.07744688978805,0.030070912921038,0.124980544725677,"TM9SF3"
"ENSG00000077232","gene",1.16019503876773,2.91550759090597E-08,1.18038125382237E-05,"DNAJC10"
"ENSG00000077254","gene",1.08827695626949,0.008523407127688,0.056329641474999,"USP33"
"ENSG00000077348","gene",0.921987967836424,0.033912919199524,0.135301004647819,"EXOSC5"
"ENSG00000077380","gene",1.09919706269445,0.002134924770079,0.021917298637392,"DYNC1I2"
"ENSG00000077721","gene",1.08404019031737,0.048318529708835,0.170992147057018,"UBE2A"
"ENSG00000078061","gene",0.934602441507715,0.002288404681398,0.023033290597552,"ARAF"
"ENSG00000078098","gene",1.20282354578996,1.42636218474212E-05,0.000698842001625,"FAP"
"ENSG00000078369","gene",0.946962780903466,0.017022337934162,0.088405411817352,"GNB1"
"ENSG00000078618","gene",1.0558939130074,6.75418634910052E-06,0.000386072627115,"NRDC"
"ENSG00000078674","gene",1.22655781928977,5.99052495831032E-07,7.49625150188561E-05,"PCM1"
"ENSG00000078902","gene",0.925165538437452,0.024411780477044,0.109361452520013,"TOLLIP"
"ENSG00000079257","gene",1.24825071172421,0.007419501680252,0.051618772020383,"LXN"
"ENSG00000079459","gene",0.895312293907722,0.002229369312111,0.022586389310888,"FDFT1"
"ENSG00000079739","gene",0.918767824797112,9.91747284260214E-05,0.002725097879006,"PGM1"
"ENSG00000079785","gene",1.05623042693324,0.000569398304244,0.008951830725471,"DDX1"
"ENSG00000079819","gene",1.15548618771515,0.015803502113956,0.084355121050699,"EPB41L2"
"ENSG00000079999","gene",0.92943609525241,0.024213563516845,0.109267835363538,"KEAP1"
"ENSG00000080503","gene",1.24532111281811,0.031081970920348,0.127585367075422,"SMARCA2"
"ENSG00000080608","gene",1.21394285719305,4.06512587192154E-06,0.000280454729101,"PUM3"
"ENSG00000080819","gene",0.878762804700328,0.030330189948914,0.125494887813649,"CPOX"
"ENSG00000081041","gene",0.688977018489256,0.039881259716342,0.15141470478611,"CXCL2"
"ENSG00000081307","gene",1.19922031612634,0.000407704360663,0.007149970558193,"UBA5"
"ENSG00000082146","gene",1.22581580984658,0.00108854771589,0.01415723574317,"STRADB"
"ENSG00000082458","gene",1.86551362256447,0.000395863809945,0.007022411647688,"DLG3"
"ENSG00000082512","gene",1.25622640602379,3.59106129181885E-05,0.001391348433567,"TRAF5"
"ENSG00000082515","gene",0.700590787116039,0.043069440700825,0.159703859850348,"MRPL22"
"ENSG00000082781","gene",0.897843605305469,0.027445141497516,0.118176021131488,"ITGB5"
"ENSG00000082996","gene",1.22871066000967,0.045855177496913,0.165565608446456,"RNF13"
"ENSG00000083097","gene",1.42666112715581,0.03125150457703,0.127991566732994,"DOP1A"
"ENSG00000083223","gene",1.17544296656193,0.006858849371631,0.048893722233492,"TUT7"
"ENSG00000083312","gene",1.12101816546544,0.014518781380122,0.08036168970518,"TNPO1"
"ENSG00000083444","gene",0.941962564460915,0.0127805461096,0.073416784723884,"PLOD1"
"ENSG00000083720","gene",1.12760847405042,0.022723830524776,0.105442415447616,"OXCT1"
"ENSG00000083845","gene",0.907491466748312,0.025595452495258,0.112755850363591,"RPS5"
"ENSG00000083857","gene",1.13987643989991,0.003280379084553,0.029452183230846,"FAT1"
"ENSG00000084112","gene",1.17769060444362,0.012125669782172,0.071336532517732,"SSH1"
"ENSG00000084207","gene",0.882108232027827,0.000149654723703,0.00359016254273,"GSTP1"
"ENSG00000084234","gene",0.92295050051714,0.027662698000039,0.118638035260348,"APLP2"
"ENSG00000084463","gene",0.955528666357312,0.023074086089065,0.106386299085402,"WBP11"
"ENSG00000084623","gene",0.961639489998197,0.036320232613682,0.142329815489924,"EIF3I"
"ENSG00000084652","gene",1.0626843139543,0.000101404465797,0.002769927295817,"TXLNA"
"ENSG00000084754","gene",1.0568106136998,0.023167916535683,0.106419911644334,"HADHA"
"ENSG00000084764","gene",0.906475733050718,1.11802037439102E-06,0.000110136900711,"MAPRE3"
"ENSG00000085224","gene",1.57796250654847,2.54769467078475E-07,4.71833053029336E-05,"ATRX"
"ENSG00000085449","gene",1.15534903140259,5.24535733984477E-05,0.0017772886172,"WDFY1"
"ENSG00000085662","gene",0.855034584106517,0.037045248734548,0.144376684882959,"AKR1B1"
"ENSG00000085872","gene",0.903356670029126,0.003929613326363,0.033568468083135,"CHERP"
"ENSG00000085982","gene",1.09557176303019,0.002961902146474,0.027345178341329,"USP40"
"ENSG00000086065","gene",0.854821416481096,0.000109475509055,0.002921450183993,"CHMP5"
"ENSG00000087074","gene",0.814758201680545,0.027225305247098,0.117367936027991,"PPP1R15A"
"ENSG00000087088","gene",0.859888239902936,2.19327105255296E-06,0.000182970179699,"BAX"
"ENSG00000087152","gene",0.923607421379356,0.001947409428962,0.020708317807952,"ATXN7L3"
"ENSG00000087191","gene",0.871711411397968,8.71253491938617E-05,0.002452221074575,"PSMC5"
"ENSG00000087206","gene",0.936259472808797,0.010053824019856,0.062956173139131,"UIMC1"
"ENSG00000087266","gene",1.1449691739287,0.042934833507762,0.159413215028818,"SH3BP2"
"ENSG00000087302","gene",1.08619953508354,0.049417956191116,0.173089026676904,"RTRAF"
"ENSG00000087365","gene",0.937944471788859,0.0163999023052,0.086384013279949,"SF3B2"
"ENSG00000087502","gene",1.27905445189167,2.35829547445832E-07,4.63337287606262E-05,"ERGIC2"
"ENSG00000087589","gene",1.21440700563174,0.031663190984962,0.129220426849163,"CASS4"
"ENSG00000088205","gene",1.0911924002162,0.001882973888928,0.020296103453329,"DDX18"
"ENSG00000088356","gene",0.917980541331156,0.015080128785025,0.081893834389947,"PDRG1"
"ENSG00000088812","gene",1.24349395883052,7.12743931130522E-06,0.000402450238694,"ATRN"
"ENSG00000088826","gene",0.725200933973137,0.029395028564864,0.123300673082188,"SMOX"
"ENSG00000088833","gene",0.866025910958691,6.64111301031944E-05,0.002070596177628,"NSFL1C"
"ENSG00000088888","gene",1.05849742397555,0.005166269676912,0.040439270674727,"MAVS"
"ENSG00000089048","gene",1.21779443631298,0.000126395964655,0.003251185090846,"ESF1"
"ENSG00000089094","gene",0.652316089186876,4.60926964271913E-05,0.001629077743953,"KDM2B"
"ENSG00000089248","gene",0.908042164009586,0.002489339962433,0.024315704696337,"ERP29"
"ENSG00000089327","gene",0.867278455880926,5.11240550662428E-05,0.00174047334527,"FXYD5"
"ENSG00000089335","gene",1.13943134395484,0.048416388096447,0.171101416003473,"ZNF302"
