id,feature,fc,pval,qval,gene_name
ENSG00000023902,gene,0.791494107760537,0.00110449339966645,0.0142442876903742,PLEKHO1
ENSG00000024526,gene,1.27747426820004,0.0122189750275404,0.0714316343150407,DEPDC1
ENSG00000025770,gene,0.911901255567467,0.0147081314777147,0.0807781193145714,NCAPH2
ENSG00000025796,gene,1.13467887799151,1.8388502335597897e-05,0.000842958077364535,SEC63
ENSG00000027001,gene,1.1106678399421899,0.00527101808192443,0.0411548292062565,MIPEP
ENSG00000028116,gene,1.23120112800027,2.1957176972176002e-05,0.0009545702289312211,VRK2
ENSG00000028528,gene,0.8824619882797808,0.00703314182664683,0.0497046917434772,SNX1
ENSG00000029153,gene,1.57413552035404,0.000262921435411512,0.00536267068702775,ARNTL2
ENSG00000029363,gene,1.36151014861674,9.872910755603929e-08,2.7906913714785803e-05,BCLAF1
ENSG00000029725,gene,1.12989960015389,1.13816599826011e-05,0.000585523174660479,RABEP1
ENSG00000030110,gene,0.9400591314126909,0.0251487154601713,0.11163811369184401,BAK1
ENSG00000030582,gene,0.915477172226639,0.0145189100298884,0.0803616897051801,GRN
ENSG00000031698,gene,0.936596843095144,0.0362702254376532,0.142194812826909,SARS1
ENSG00000031823,gene,0.959104854274375,0.0485635283244212,0.17124839005489004,RANBP3
ENSG00000033178,gene,1.17830544611748,0.0006956138600575651,0.0102082160762806,UBA6
ENSG00000033627,gene,1.28124791466498,0.0490632814981202,0.17246066636688198,ATP6V0A1
ENSG00000033867,gene,1.2597201016042001,0.000290675575989829,0.0057284427503196894,SLC4A7
ENSG00000034053,gene,0.9198782847088441,0.00535734240617791,0.0415833953740213,APBA2
ENSG00000034152,gene,0.885171942299904,0.0218737816612473,0.103225397319449,MAP2K3
ENSG00000034510,gene,0.908784597931222,0.0453969609506647,0.16472408244637698,TMSB10
ENSG00000034713,gene,0.911430689999996,0.007703762610666191,0.0528029916911687,GABARAPL2
ENSG00000035115,gene,0.754486039336404,0.0168620551349353,0.0877698878861726,SH3YL1
ENSG00000035687,gene,1.0991740905637801,0.000685359572128896,0.0101057796782063,ADSS2
ENSG00000035862,gene,0.54383999842129,0.00990004219945395,0.0622546180478699,TIMP2
ENSG00000035928,gene,1.11989991810955,9.47839856890731e-06,0.0005069564019658469,RFC1
ENSG00000036054,gene,1.3466217083056202,6.29499472948325e-06,0.000371284402516018,TBC1D23
ENSG00000036257,gene,0.8275109697833879,0.0378024004431999,0.146068848554234,CUL3
ENSG00000036549,gene,1.50617371450801,0.0011979564563313599,0.0150438289753639,AC118549.1
ENSG00000037042,gene,0.919352564795874,0.0130018595766614,0.0741362190147075,TUBG2
ENSG00000037757,gene,0.910176743939614,0.00241507404813968,0.0238417757844066,MRI1
ENSG00000037897,gene,0.916016752573474,0.0250037042278646,0.11110091226008902,METTL1
ENSG00000038210,gene,1.13137590871077,0.0107630047400775,0.0657857583452923,PI4K2B
ENSG00000039123,gene,1.20872360323453,4.1837955877532796e-07,5.7935500488391894e-05,MTREX
ENSG00000039523,gene,0.895018561308355,0.0105484895169838,0.0650209331386365,RIPOR1
ENSG00000039560,gene,1.1484705145311598,4.0194889254108204e-05,0.00149479788953029,RAI14
ENSG00000040199,gene,0.901207844193479,0.0218230927515882,0.10313043997418599,PHLPP2
ENSG00000040633,gene,0.8987256802808959,0.000103868522711492,0.0028123465506094104,PHF23
ENSG00000047410,gene,1.26815411307292,1.8661864276126002e-07,4.1144967427839794e-05,TPR
ENSG00000047621,gene,1.2385504569701598,0.000313471759215367,0.0059927876800190795,C12orf4
ENSG00000047634,gene,1.3904543257097097,0.0400348474574674,0.151748951066782,SCML1
ENSG00000048162,gene,0.921353021690833,0.0100719994787388,0.0629561731391314,NOP16
ENSG00000048392,gene,1.20275254554143,0.000192069456417143,0.00429234106785897,RRM2B
ENSG00000048405,gene,1.46031229155527,0.0147893250085134,0.0810349997507893,ZNF800
ENSG00000048544,gene,1.06708179156283,0.00489001219925445,0.0388016392160207,MRPS10
ENSG00000048740,gene,1.6283130117430902,0.00453577908582714,0.0372000476675192,CELF2
ENSG00000049239,gene,1.18828273487373,0.000541465204583647,0.00861178647739135,H6PD
ENSG00000049449,gene,1.21302374370039,0.0226076660386736,0.105202438321623,RCN1
ENSG00000049759,gene,0.748815742750487,0.0376927736801269,0.14591767737373498,NEDD4L
ENSG00000050344,gene,1.1433078428363899,0.017851181277715,0.0911256552544879,NFE2L3
ENSG00000050820,gene,0.8467050130564059,0.0020900769632744604,0.0216731384993521,BCAR1
ENSG00000051523,gene,0.8692786738117991,0.000661460790318369,0.009927272152914259,CYBA
ENSG00000053501,gene,0.867068308150457,0.0192383807294567,0.0952659922752777,USE1
ENSG00000053900,gene,1.18652421840225,7.34074954191755e-05,0.00218098126521964,ANAPC4
ENSG00000054116,gene,0.844517533843387,0.0009713300914023779,0.0129231561011293,TRAPPC3
ENSG00000054267,gene,1.37822783802205,0.0100677035422441,0.0629561731391314,ARID4B
ENSG00000054356,gene,0.8503437136063051,0.0282836236501753,0.120638578996142,PTPRN
ENSG00000055044,gene,1.13778668926953,0.000684109435444169,0.0101057796782063,NOP58
ENSG00000055147,gene,1.34726411907333,0.0194665541767172,0.0961388222274138,FAM114A2
ENSG00000055211,gene,1.08480743612081,0.0040239107708655,0.0341534498058795,GINM1
ENSG00000055332,gene,0.8756288681992459,0.0407181809426542,0.15358466620324998,EIF2AK2
ENSG00000056050,gene,1.1306197897685601,0.00370161513332001,0.032203719872491,HPF1
ENSG00000058668,gene,1.2227890825995802,0.0014915030218201099,0.0173125638789864,ATP2B4
ENSG00000060237,gene,1.1353321005450099,0.0248246741316607,0.11062390878689998,WNK1
ENSG00000060339,gene,1.14444538825964,5.55227419540838e-06,0.00034107569123583396,CCAR1
ENSG00000060491,gene,0.902727452677242,0.00379316430470955,0.032804675565833996,OGFR
ENSG00000060749,gene,1.14267859288343,0.0020662753735145602,0.0215292924325767,QSER1
ENSG00000060982,gene,1.13176700202532,0.0222485439359408,0.104156479700107,BCAT1
ENSG00000061273,gene,0.933655052472592,0.0180777248991069,0.0918652587037137,HDAC7
ENSG00000061676,gene,1.0983391996089398,0.00309425301282773,0.0282015579712449,NCKAP1
ENSG00000062194,gene,1.1856961264759398,0.0187104132703544,0.09375456000188401,GPBP1
ENSG00000062582,gene,0.867071487045757,0.00265931971164091,0.0254298818398865,MRPS24
ENSG00000062650,gene,1.08356565208272,0.0486840746773393,0.171542820210107,WAPL
ENSG00000063244,gene,0.9449013527971791,0.0219811140611816,0.10329028766050599,U2AF2
ENSG00000063601,gene,1.1613593347516,0.00327833512016951,0.0294521832308456,MTMR1
ENSG00000063854,gene,0.896822088075126,0.0145784548135874,0.0806430654562841,HAGH
ENSG00000064102,gene,1.0980949524155,0.00135312236378993,0.0162937751478475,INTS13
ENSG00000064393,gene,1.08935494060122,0.00791123081173328,0.0536928722403097,HIPK2
ENSG00000064419,gene,0.935649536045942,0.0115712676426355,0.0690399087440752,TNPO3
ENSG00000064490,gene,0.91077968044551,0.0231687410232158,0.106419911644334,RFXANK
ENSG00000064763,gene,1.22975480678081,0.006013366660833521,0.044618409678941,FAR2
ENSG00000064933,gene,1.37360392597832,0.0186044590727387,0.0933752254816044,PMS1
ENSG00000065000,gene,0.9156219512395659,0.0149674557392638,0.0816785615272717,AP3D1
ENSG00000065135,gene,1.08381783628745,0.00223451146821774,0.022595581313501,GNAI3
ENSG00000065150,gene,1.06952420699214,0.0008212104604767839,0.0114696966274736,IPO5
ENSG00000065243,gene,1.18741559581427,0.0179837132222631,0.091549854006683,PKN2
ENSG00000065534,gene,1.3860426027852801,0.0384766624689118,0.14747263843630898,MYLK
ENSG00000065548,gene,1.1539291937903302,0.0364394614143138,0.142555729909821,ZC3H15
ENSG00000065559,gene,1.46446557379455,0.0361421301193794,0.14187203260087,MAP2K4
ENSG00000065613,gene,1.27834476937569,0.0237557026960156,0.10788514319034,SLK
ENSG00000065978,gene,0.9236181214593141,1.25636726133749e-07,3.14431374053652e-05,YBX1
ENSG00000066117,gene,0.8973686601983629,0.0448330855021171,0.16351097745159698,SMARCD1
ENSG00000066279,gene,1.29113190647877,0.000135158787840983,0.0033826226362365,ASPM
ENSG00000066322,gene,0.9154494941834821,0.024287455933805,0.109278704350786,ELOVL1
ENSG00000066455,gene,1.10243868829157,5.54287451346447e-05,0.00180094799981337,GOLGA5
ENSG00000066557,gene,1.2902041163778102,6.20803188899899e-06,0.000368502405718786,LRRC40
ENSG00000066777,gene,1.1413801551899398,0.000670439450978555,0.00998114037951997,ARFGEF1
ENSG00000067057,gene,0.8645075209969549,3.7363968652393e-07,5.4060992143931106e-05,PFKP
ENSG00000067066,gene,0.886612924713857,0.0300277058655252,0.124969238793152,SP100
ENSG00000067167,gene,1.26903783627706,0.00290340386296073,0.0270459622728015,TRAM1
ENSG00000067182,gene,0.874360121270208,0.00942653542302507,0.060157989416049,TNFRSF1A
ENSG00000067248,gene,1.18577656051388,1.34018808939373e-07,3.18208761738102e-05,DHX29
ENSG00000067369,gene,1.31108192987722,7.321603501297959e-05,0.00218098126521964,TP53BP1
ENSG00000067560,gene,0.940168969428428,0.0107984814225337,0.0659590619872441,RHOA
ENSG00000067704,gene,1.10180499440457,2.34840039636808e-08,1.07341605265752e-05,IARS2
ENSG00000067798,gene,1.22701623958486,0.000398824165586231,0.007061399184184509,NAV3
ENSG00000067829,gene,0.913586382078591,0.0213635520038694,0.10176259853695,IDH3G
ENSG00000067900,gene,1.19453291563664,0.0007454577369450099,0.0106199056063243,ROCK1
ENSG00000068001,gene,0.8590251077347791,0.0366172983250583,0.14307011919410997,HYAL2
ENSG00000068079,gene,0.6651951293134711,5.97871611363043e-06,0.000357180072336889,IFI35
ENSG00000068120,gene,0.8397680056242,0.000283137778700371,0.0056576855612552705,COASY
ENSG00000068308,gene,0.788713200090937,0.00262283650335493,0.0251683585710535,OTUD5
ENSG00000068323,gene,0.9619063544072729,0.0377645182788049,0.146026353548683,TFE3
ENSG00000068394,gene,0.9363731204421529,0.00923194408858863,0.0594372211182842,GPKOW
ENSG00000068697,gene,0.91185787597582,5.25893176147596e-05,0.0017772886171995399,LAPTM4A
ENSG00000068796,gene,1.11929286147807,0.00555860146822518,0.0425042523499299,KIF2A
ENSG00000068885,gene,1.28027863180505,0.000664405064062734,0.00993781069990002,IFT80
ENSG00000069275,gene,1.13618788251125,0.00177445630267692,0.0194398741791046,NUCKS1
ENSG00000069399,gene,0.9156860096158249,0.0379039625843235,0.146290670274376,BCL3
ENSG00000069869,gene,1.22901500392006,0.000145551010528377,0.00354940827149122,NEDD4
ENSG00000069943,gene,1.1203848502142801,0.0489195081686415,0.17224131012989402,PIGB
ENSG00000069956,gene,1.12967103450297,0.0071397606613907705,0.0502005950831272,MAPK6
ENSG00000069966,gene,0.908535468603918,0.0162877970201685,0.0860382204259898,GNB5
ENSG00000069974,gene,1.1052244142018999,0.0173550842954263,0.0894811139062626,RAB27A
ENSG00000070010,gene,0.884162807389261,5.53445044617629e-05,0.00180094799981337,UFD1
ENSG00000070047,gene,0.912262061367317,0.0352361563777668,0.139200856680085,PHRF1
ENSG00000070081,gene,1.1631155487975902,6.25400219149697e-05,0.00196979796915857,NUCB2
ENSG00000070423,gene,0.852648465582554,0.00802610616368082,0.0541703666732394,RNF126
ENSG00000070540,gene,0.8817345767506608,0.0159632290704715,0.0848299851851895,WIPI1
ENSG00000070778,gene,1.1697341516163502,0.023126956809817995,0.10638629908540198,PTPN21
ENSG00000071051,gene,0.7854990109178149,0.00379169839695415,0.032804675565833996,NCK2
ENSG00000071282,gene,0.8765577529260841,0.0387326778359417,0.14820851105819,LMCD1
ENSG00000071462,gene,0.892453806494278,0.0017254587515884699,0.019204024086189,BUD23
ENSG00000071537,gene,1.10754204818869,0.00136427465969713,0.0163854518142612,SEL1L
ENSG00000071553,gene,0.88042390728251,0.0006099457482027231,0.0094167628535865,ATP6AP1
ENSG00000071626,gene,0.838438359768818,0.000343507542588939,0.00634906156561592,DAZAP1
ENSG00000071794,gene,1.2208186074761,0.004613952958573139,0.0375111539915604,HLTF
ENSG00000071859,gene,0.899334579627285,0.000139091774530975,0.00344382308063323,FAM50A
ENSG00000072042,gene,0.8853883106129399,0.0167764750283304,0.0875212162041347,RDH11
ENSG00000072415,gene,1.16083294236835,0.000444264261091787,0.00757621925913434,MPP5
ENSG00000072506,gene,0.8859710017377779,0.000869975803203804,0.0119340520499692,HSD17B10
ENSG00000072571,gene,1.22372066356419,0.0068095551511741,0.0486922630887043,HMMR
ENSG00000072657,gene,1.1860133208027202,0.00522227020384614,0.0408086262342744,TRHDE
ENSG00000072682,gene,0.881495951037381,0.00565165121963096,0.0428134022379513,P4HA2
ENSG00000072756,gene,1.13568514207929,0.0285037100966057,0.121186572770693,TRNT1
ENSG00000072952,gene,1.64743834182776,0.000733443239807396,0.0105200390788871,MRVI1
ENSG00000073050,gene,0.907892004777299,0.0008997062978133301,0.0122318775158651,XRCC1
ENSG00000073536,gene,0.9090765920114441,0.000849849135658554,0.0117281713803252,NLE1
ENSG00000073578,gene,0.9442576749118391,0.0161807869887514,0.0855705811055612,SDHA
ENSG00000073711,gene,1.1974372858551299,0.0104852570711769,0.0647721684316863,PPP2R3A
ENSG00000073756,gene,0.62092578728587,0.021562948844804,0.102396362206608,PTGS2
ENSG00000074201,gene,1.12674726870408,0.0192353529828535,0.0952659922752777,CLNS1A
ENSG00000074219,gene,0.912317188567521,0.0452882411249678,0.16452299443593602,TEAD2
ENSG00000074582,gene,0.586245561922857,6.77399913731058e-05,0.00208168122179375,BCS1L
ENSG00000074603,gene,1.28827427092492,0.00481940189347163,0.0385816279034412,DPP8
ENSG00000074695,gene,1.14994147091893,0.0018461132194287399,0.0200410415145488,LMAN1
ENSG00000074800,gene,0.892139582606895,7.3480262079428405e-06,0.000409220883658819,ENO1
ENSG00000075151,gene,1.07426817322044,0.0003889012522027,0.00696562010715088,EIF4G3
ENSG00000075213,gene,1.2071238653022,1.38492992162176e-05,0.000682151652883909,SEMA3A
ENSG00000075223,gene,1.15211195273311,0.0386332217562392,0.147950220621495,SEMA3C
ENSG00000075239,gene,1.09056344038154,0.0469613615244843,0.16809517113132,ACAT1
ENSG00000075292,gene,1.28710978217272,4.1918774651428205e-07,5.7935500488391894e-05,ZNF638
ENSG00000075568,gene,1.12119085317121,0.0216946427308539,0.10280728605916198,TMEM131
ENSG00000075711,gene,1.11806329274285,0.00485524967440454,0.0387271691424329,DLG1
ENSG00000075790,gene,0.8215934519367559,0.0484540513719465,0.17110141600347303,BCAP29
ENSG00000075914,gene,0.8810798471292549,0.0183423899344353,0.0926625918128045,EXOSC7
ENSG00000075945,gene,1.2202732047289901,0.04564241981485,0.16527325675882698,KIFAP3
ENSG00000076043,gene,0.9030636203530091,0.0330444916636919,0.132924410428231,REXO2
ENSG00000076053,gene,1.17423411142231,0.0062706045992810796,0.046047421561731,RBM7
ENSG00000076513,gene,1.18320247757055,0.0455526430087023,0.16515954356326698,ANKRD13A
ENSG00000076706,gene,0.895338346469481,0.0496809925422926,0.173536775157159,MCAM
ENSG00000076924,gene,0.8994377813655129,0.0121770810493889,0.0714180250277941,XAB2
ENSG00000076928,gene,0.908575115873235,0.0127464313375172,0.0733117727859684,ARHGEF1
ENSG00000077097,gene,1.1716748683973002,2.75186081144518e-07,4.78631749008781e-05,TOP2B
ENSG00000077147,gene,1.07744688978805,0.0300709129210377,0.12498054472567698,TM9SF3
ENSG00000077232,gene,1.16019503876773,2.9155075909059704e-08,1.18038125382237e-05,DNAJC10
ENSG00000077254,gene,1.08827695626949,0.00852340712768807,0.0563296414749991,USP33
ENSG00000077348,gene,0.9219879678364241,0.0339129191995236,0.135301004647819,EXOSC5
ENSG00000077380,gene,1.09919706269445,0.0021349247700785897,0.0219172986373922,DYNC1I2
ENSG00000077721,gene,1.08404019031737,0.0483185297088349,0.170992147057018,UBE2A
ENSG00000078061,gene,0.934602441507715,0.00228840468139824,0.0230332905975518,ARAF
ENSG00000078098,gene,1.20282354578996,1.4263621847421201e-05,0.000698842001624978,FAP
ENSG00000078369,gene,0.9469627809034659,0.0170223379341617,0.0884054118173515,GNB1
ENSG00000078618,gene,1.0558939130074,6.75418634910052e-06,0.000386072627115252,NRDC
ENSG00000078674,gene,1.22655781928977,5.99052495831032e-07,7.496251501885609e-05,PCM1
ENSG00000078902,gene,0.925165538437452,0.0244117804770436,0.109361452520013,TOLLIP
ENSG00000079257,gene,1.2482507117242099,0.0074195016802516296,0.0516187720203832,LXN
ENSG00000079459,gene,0.895312293907722,0.00222936931211137,0.0225863893108877,FDFT1
ENSG00000079739,gene,0.918767824797112,9.917472842602142e-05,0.00272509787900581,PGM1
ENSG00000079785,gene,1.05623042693324,0.000569398304244295,0.00895183072547058,DDX1
ENSG00000079819,gene,1.1554861877151499,0.0158035021139562,0.0843551210506994,EPB41L2
ENSG00000079999,gene,0.92943609525241,0.0242135635168446,0.109267835363538,KEAP1
ENSG00000080503,gene,1.24532111281811,0.0310819709203476,0.127585367075422,SMARCA2
ENSG00000080608,gene,1.2139428571930502,4.06512587192154e-06,0.000280454729101115,PUM3
ENSG00000080819,gene,0.878762804700328,0.0303301899489143,0.125494887813649,CPOX
ENSG00000081041,gene,0.6889770184892561,0.0398812597163415,0.15141470478611,CXCL2
ENSG00000081307,gene,1.19922031612634,0.00040770436066250897,0.00714997055819323,UBA5
ENSG00000082146,gene,1.2258158098465801,0.00108854771588951,0.0141572357431697,STRADB
ENSG00000082458,gene,1.86551362256447,0.00039586380994527403,0.00702241164768819,DLG3
ENSG00000082512,gene,1.25622640602379,3.59106129181885e-05,0.00139134843356664,TRAF5
ENSG00000082515,gene,0.700590787116039,0.0430694407008252,0.15970385985034802,MRPL22
ENSG00000082781,gene,0.8978436053054691,0.027445141497516003,0.11817602113148801,ITGB5
ENSG00000082996,gene,1.22871066000967,0.0458551774969127,0.165565608446456,RNF13
ENSG00000083097,gene,1.42666112715581,0.0312515045770301,0.127991566732994,DOP1A
ENSG00000083223,gene,1.17544296656193,0.00685884937163128,0.0488937222334917,TUT7
ENSG00000083312,gene,1.12101816546544,0.0145187813801217,0.0803616897051801,TNPO1
ENSG00000083444,gene,0.941962564460915,0.0127805461096004,0.0734167847238835,PLOD1
ENSG00000083720,gene,1.12760847405042,0.0227238305247759,0.105442415447616,OXCT1
ENSG00000083845,gene,0.9074914667483119,0.0255954524952575,0.112755850363591,RPS5
ENSG00000083857,gene,1.13987643989991,0.00328037908455281,0.0294521832308456,FAT1
ENSG00000084112,gene,1.1776906044436202,0.0121256697821717,0.0713365325177317,SSH1
ENSG00000084207,gene,0.8821082320278271,0.00014965472370343002,0.00359016254272994,GSTP1
ENSG00000084234,gene,0.92295050051714,0.027662698000038996,0.11863803526034801,APLP2
ENSG00000084463,gene,0.955528666357312,0.0230740860890646,0.10638629908540198,WBP11
ENSG00000084623,gene,0.9616394899981969,0.0363202326136816,0.14232981548992402,EIF3I
ENSG00000084652,gene,1.0626843139543,0.000101404465797206,0.00276992729581748,TXLNA
ENSG00000084754,gene,1.0568106136998001,0.0231679165356832,0.106419911644334,HADHA
ENSG00000084764,gene,0.906475733050718,1.11802037439102e-06,0.00011013690071128501,MAPRE3
ENSG00000085224,gene,1.57796250654847,2.54769467078475e-07,4.71833053029336e-05,ATRX
ENSG00000085449,gene,1.15534903140259,5.245357339844771e-05,0.0017772886171995399,WDFY1
ENSG00000085662,gene,0.8550345841065171,0.0370452487345476,0.14437668488295902,AKR1B1
ENSG00000085872,gene,0.903356670029126,0.00392961332636266,0.0335684680831349,CHERP
ENSG00000085982,gene,1.0955717630301898,0.0029619021464744,0.027345178341329,USP40
ENSG00000086065,gene,0.854821416481096,0.000109475509054602,0.00292145018399312,CHMP5
ENSG00000087074,gene,0.814758201680545,0.0272253052470977,0.11736793602799099,PPP1R15A
ENSG00000087088,gene,0.859888239902936,2.19327105255296e-06,0.00018297017969946298,BAX
ENSG00000087152,gene,0.9236074213793559,0.0019474094289621,0.0207083178079521,ATXN7L3
ENSG00000087191,gene,0.871711411397968,8.712534919386171e-05,0.00245222107457495,PSMC5
ENSG00000087206,gene,0.9362594728087971,0.0100538240198556,0.0629561731391314,UIMC1
ENSG00000087266,gene,1.1449691739287,0.0429348335077616,0.159413215028818,SH3BP2
ENSG00000087302,gene,1.08619953508354,0.0494179561911157,0.173089026676904,RTRAF
ENSG00000087365,gene,0.9379444717888591,0.0163999023051997,0.0863840132799485,SF3B2
ENSG00000087502,gene,1.27905445189167,2.3582954744583202e-07,4.6333728760626205e-05,ERGIC2
ENSG00000087589,gene,1.21440700563174,0.0316631909849624,0.12922042684916302,CASS4
ENSG00000088205,gene,1.0911924002162,0.0018829738889284398,0.0202961034533289,DDX18
ENSG00000088356,gene,0.9179805413311559,0.0150801287850254,0.0818938343899473,PDRG1
ENSG00000088812,gene,1.24349395883052,7.12743931130522e-06,0.000402450238694319,ATRN
ENSG00000088826,gene,0.7252009339731371,0.0293950285648638,0.12330067308218799,SMOX
ENSG00000088833,gene,0.866025910958691,6.64111301031944e-05,0.00207059617762822,NSFL1C
ENSG00000088888,gene,1.05849742397555,0.00516626967691169,0.0404392706747272,MAVS
ENSG00000089048,gene,1.21779443631298,0.00012639596465491298,0.0032511850908458102,ESF1
ENSG00000089094,gene,0.652316089186876,4.60926964271913e-05,0.0016290777439534,KDM2B
ENSG00000089248,gene,0.9080421640095859,0.00248933996243272,0.0243157046963365,ERP29
ENSG00000089327,gene,0.867278455880926,5.11240550662428e-05,0.0017404733452698901,FXYD5
ENSG00000089335,gene,1.1394313439548402,0.0484163880964473,0.17110141600347303,ZNF302
ENSG00000089351,gene,0.9002330524748829,0.00551744647394803,0.0424131347466481,GRAMD1A
ENSG00000089486,gene,0.9351595790160909,0.0265257078124204,0.115426717266453,CDIP1
ENSG00000089597,gene,0.9465903420591409,0.0412853658499545,0.155218224835801,GANAB
ENSG00000089693,gene,0.8974615576981341,8.368076504705609e-05,0.00238425810564843,MLF2
ENSG00000089818,gene,0.703554265275484,0.0258298744604739,0.113450260542525,NECAP1
ENSG00000090013,gene,0.8853162503017421,0.0230426035224494,0.10638629908540198,BLVRB
