id,feature,fc,pval,qval,gene_name,de
ENSG00000181222,gene,1.08924857185851,5.33634612109868e-06,0.00185521408116321,POLR2A,0.123333221700178
ENSG00000266495,gene,1.48008707250432,6.50866426243901e-06,0.00208025292500905,AC011731.1,0.56568205110765
ENSG00000147408,gene,1.55878076818818,6.54003426925343e-06,0.00208025292500905,CSGALNACT1,0.640418037151604
ENSG00000107984,gene,1.54757780410575,6.5446159438487e-06,0.00208025292500905,DKK1,0.630011942412635
ENSG00000018510,gene,1.18541468672009,6.81764344068192e-06,0.00210684120215518,AGPS,0.245391837029316
ENSG00000163661,gene,0.845065714000707,1.07989178025347e-05,0.00318382410865393,PTX3,-0.242864562277489
ENSG00000047932,gene,1.17274008285288,1.08750845958516e-05,0.00318382410865393,GOPC,0.229883300894037
ENSG00000275757,gene,0.749614178347405,1.16472996333217e-05,0.00332246688258214,AL353644.2,-0.415779854219449
ENSG00000152661,gene,1.2265043676395,1.23800245169781e-05,0.00344319431878452,GJA1,0.294552371409272
ENSG00000177370,gene,0.865225136571872,1.44469599179242e-05,0.00382963621708943,TIMM22,-0.208852515716919
ENSG00000276700,gene,0.748734420693227,1.4457952460023e-05,0.00382963621708943,RNA5-8SN4,-0.417474015580205
ENSG00000235174,gene,0.873391098201424,1.51592629948905e-05,0.00392201862367805,RPL39P3,-0.195300267966707
ENSG00000275215,gene,0.737087703788598,1.57260194052489e-05,0.0039761810428044,RNA5-8SN3,-0.440091803527827
ENSG00000184588,gene,2.66849773722636,1.78008278560737e-05,0.00440076021997378,PDE4B,1.41602778798214
ENSG00000068323,gene,0.918892753128884,2.127815952635e-05,0.00514607662457922,TFE3,-0.122031605035678
ENSG00000083857,gene,1.14311781963124,2.32931582522244e-05,0.0055135401182127,FAT1,0.192974107872353
ENSG00000183779,gene,0.806550823761532,2.67019404234237e-05,0.00612501725424165,ZNF703,-0.310162649071863
ENSG00000278233,gene,0.752401620795289,2.69776040860981e-05,0.00612501725424165,RNA5-8SN2,-0.41042513822348
ENSG00000267484,gene,0.845509406308195,2.76066992461743e-05,0.00614249058227379,AC027319.1,-0.242107290153109
ENSG00000101166,gene,0.878330365389979,2.90438242001034e-05,0.0063355400828657,PRELID3B,-0.18716441382382
ENSG00000204856,gene,0.659725149471236,3.2733926344175e-05,0.00700317174190283,FAM216A,-0.60006299175315
ENSG00000153250,gene,0.859340026642943,3.81280331900324e-05,0.007826040825748,RBMS1,-0.218698999977013
ENSG00000258017,gene,0.847058331170348,3.86111101671194e-05,0.007826040825748,AC011603.3,-0.239466773272553
ENSG00000280614,gene,0.778168111282648,3.86905389138104e-05,0.007826040825748,FP236383.4,-0.361846233873703
ENSG00000122870,gene,1.21493865868448,4.49498461870812e-05,0.00892976855055854,BICC1,0.28088347511029
ENSG00000186591,gene,0.925907616098535,4.72876349919549e-05,0.00894468298906743,UBE2H,-0.111059841407771
ENSG00000103449,gene,1.18160287384239,4.74647472831213e-05,0.00894468298906743,SALL1,0.240745240078851
ENSG00000167600,gene,1.53235872764131,4.76863924369075e-05,0.00894468298906743,CYP2S1,0.615754074029567
ENSG00000254138,gene,1.41584987608612,4.83146294281145e-05,0.00894468298906743,AC113386.1,0.501668303197804
ENSG00000187957,gene,1.42192631157755,4.90450033557854e-05,0.00894468298906743,DNER,0.507846702175167
ENSG00000135677,gene,1.06741086254289,5.07307637902521e-05,0.00910289914784766,GNS,0.0941155981486449
ENSG00000233927,gene,0.933538767680823,5.57717186986384e-05,0.00984857730987861,RPS28,-0.0992181594422753
ENSG00000198840,gene,0.930055629362339,5.88302188258005e-05,0.0102263466318286,MT-ND3,-0.104611084252772
ENSG00000102226,gene,1.21630050237212,7.01240495677435e-05,0.0120020007914023,USP11,0.282499708816604
ENSG00000078098,gene,1.26429605880725,8.12236240774755e-05,0.0133843795015838,FAP,0.338334337375556
ENSG00000240972,gene,0.876385717280917,8.17864158639825e-05,0.0133843795015838,MIF,-0.190362122398454
ENSG00000107185,gene,1.13930672374855,8.18101398748494e-05,0.0133843795015838,RGP1,0.18815620118086
ENSG00000154736,gene,1.41401174003658,8.61485862480027e-05,0.0138898988696961,ADAMTS5,0.499794098380859
ENSG00000170889,gene,0.956899037501334,9.07107589103173e-05,0.0142095928761507,RPS9,-0.0635613810225291
ENSG00000123416,gene,0.875038696938605,9.13606453051274e-05,0.0142095928761507,TUBA1B,-0.192581276060152
ENSG00000137033,gene,2.16221866665373,9.19632078276722e-05,0.0142095928761507,IL33,1.11251243118754
ENSG00000136859,gene,1.26315583753019,9.56717897675485e-05,0.0144787639638098,ANGPTL2,0.337032637670875
ENSG00000178105,gene,1.15886558905351,9.63081827705103e-05,0.0144787639638098,DDX10,0.212713245161413
ENSG00000112306,gene,0.908296814804185,0.000101291373619583,0.0150248870869048,RPS12,-0.138764273943524
ENSG00000142864,gene,0.931730016336877,0.000105463156735097,0.0153669351844154,SERBP1,-0.102016123397266
ENSG00000055211,gene,0.915458489153828,0.000106359910939324,0.0153669351844154,GINM1,-0.127433625412728
ENSG00000182197,gene,1.09161148575094,0.000115193636769706,0.0161786702444783,EXT1,0.126459479597127
ENSG00000255224,gene,0.682567225416895,0.000116323000331597,0.0161786702444783,AC109322.1,-0.550956952152456
ENSG00000129515,gene,0.863703613119206,0.000116340999510856,0.0161786702444783,SNX6,-0.211391770046314
ENSG00000196517,gene,1.28255114283047,0.000119354241158831,0.0163927892949629,SLC6A9,0.359016355685576
ENSG00000109929,gene,1.1580234500743,0.000124496423209441,0.0168104134833085,SC5D,0.211664468321411
ENSG00000130332,gene,0.837294257996774,0.000125417017448504,0.0168104134833085,LSM7,-0.256193363453835
ENSG00000173821,gene,1.24603547622644,0.000127482971247761,0.0168839054182303,RNF213,0.317345144322873
ENSG00000285446,gene,2.35411756791167,0.000130243317293832,0.017046551822281,Z84488.2,1.23518637237622
ENSG00000110876,gene,0.749783260351634,0.000133498349186967,0.0171873618987749,SELPLG,-0.415454478486847
ENSG00000203875,gene,0.906252832059248,0.000134409032376936,0.0171873618987749,SNHG5,-0.142014496412899
ENSG00000145730,gene,1.14512409708994,0.000136197712493624,0.0172181767214951,PAM,0.195503951645303
ENSG00000168785,gene,0.877939467297479,0.000143510309150274,0.0179387886437843,TSPAN5,-0.187806623509779
ENSG00000149485,gene,1.30778864229827,0.00014887850067935,0.0184030368895308,FADS1,0.38712939913343
ENSG00000197283,gene,1.52026809882083,0.000151289366499441,0.0184955406846844,SYNGAP1,0.604325764940292
ENSG00000104529,gene,0.934755808180541,0.00016059673872415,0.0194199860685453,EEF1D,-0.097338564474172
ENSG00000266341,gene,1.10912517599676,0.000180274180702877,0.0215650565625754,AC004477.2,0.149422197419044
ENSG00000149782,gene,0.891921846312796,0.000183064685739476,0.0216659003069326,PLCB3,-0.165010793796374
ENSG00000119185,gene,0.885187319576248,0.000189470583472073,0.022188002538177,ITGB1BP1,-0.175945310394952
ENSG00000151914,gene,1.10391783920983,0.000196870375136049,0.022814405451964,DST,0.142632801305011
ENSG00000264558,gene,0.87707637908725,0.000198950875840875,0.022817819522987,AC015674.1,-0.189225611473557
ENSG00000230979,gene,0.818088640652798,0.000210463301590247,0.0238918798999132,AC079250.1,-0.289670925923362
ENSG00000184584,gene,0.759921399232908,0.000228908517011073,0.025723305573214,STING1,-0.396077890543206
ENSG00000176340,gene,0.875607806804527,0.000238827837926392,0.0265695969693111,COX8A,-0.191643277431127
ENSG00000137171,gene,1.63035331213809,0.000257209845612616,0.0283312824994094,KLC4,0.705184643250771
ENSG00000143878,gene,1.17764141172868,0.000260753524725876,0.0284400290448566,RHOB,0.23590030973203
ENSG00000171858,gene,0.898411721734317,0.000266836584063679,0.0288209417253245,RPS21,-0.154551343932408
ENSG00000105894,gene,0.878843516028877,0.000290077473740991,0.0310299220708512,PTN,-0.186321788161281
ENSG00000148341,gene,0.769904650136504,0.00030399070874676,0.032208539379121,SH3GLB2,-0.377248310499384
ENSG00000132305,gene,0.911063572304956,0.000336569001671894,0.0353238692792436,IMMT,-0.134376368797295
ENSG00000095303,gene,1.27515508241987,0.000373239706943695,0.0388064648574637,PTGS1,0.350672716129046
ENSG00000100234,gene,0.768685680709502,0.00038084977462427,0.0392310531731019,TIMP3,-0.37953430109743
ENSG00000140285,gene,1.45178392022295,0.000394300893746813,0.0402440132379201,FGF7,0.537826742300115
ENSG00000166250,gene,1.42107717318931,0.000402402777165412,0.0406975535996837,CLMP,0.50698490387999
ENSG00000188486,gene,0.881829672398752,0.000473895446161055,0.0474962778247003,H2AX,-0.181428072342521
ENSG00000258232,gene,0.853991634020155,0.000495400629684895,0.0486299419591118,AC125611.3,-0.227706158082291
ENSG00000175224,gene,1.29203309966558,0.000495581940977985,0.0486299419591118,ATG13,0.36964302987062
ENSG00000156973,gene,0.845448467084745,0.000498320304120337,0.0486299419591118,PDE6D,-0.242211274666133
ENSG00000108932,gene,1.82966425533555,0.000512755555336142,0.0496035265488224,SLC16A6,0.871578937251686
ENSG00000172432,gene,1.0877333170203,0.000522718015401047,0.0501313613908332,GTPBP2,0.121324889885426
ENSG00000117143,gene,0.841079175015966,0.000532673845437204,0.0506495429956316,UAP1,-0.249686479868986
ENSG00000132963,gene,0.863540122704995,0.000568430572510881,0.0535914416879962,POMP,-0.211664883568889
ENSG00000134321,gene,1.41000273886165,0.000587568784163217,0.0549302749900487,RSAD2,0.495697964991641
ENSG00000187098,gene,0.559933222025709,0.0006091392764076,0.0564722870836212,MITF,-0.836673314140193
ENSG00000183688,gene,0.913420669817351,0.000631523442749859,0.0576970387494665,RFLNB,-0.130648658022437
ENSG00000155438,gene,0.87152772272168,0.000632722582241341,0.0576970387494665,NIFK,-0.198381538629384
ENSG00000213445,gene,0.859760341076569,0.000663794573632526,0.0600383303387142,SIPA1,-0.217993531497714
ENSG00000153037,gene,0.894725865833692,0.000694269130771197,0.0616632690623111,SRP19,-0.160482370704082
ENSG00000101474,gene,0.911877700657123,0.000696960948745495,0.0616632690623111,APMAP,-0.133087749101391
ENSG00000253368,gene,0.845058097078452,0.000699004826017369,0.0616632690623111,TRNP1,-0.242877565935437
ENSG00000183726,gene,0.936179439160678,0.000703931251318068,0.0616632690623111,TMEM50A,-0.0951430146769104
ENSG00000004779,gene,0.839435351715264,0.000716289417845961,0.0622364629941736,NDUFAB1,-0.252508873180877
ENSG00000197905,gene,0.831030165836006,0.000728508835534658,0.0622364629941736,TEAD4,-0.267027248081724
ENSG00000163002,gene,0.688247194819862,0.000732142209869946,0.0622364629941736,NUP35,-0.539001270237571
ENSG00000126067,gene,0.947558965212005,0.000732851833908921,0.0622364629941736,PSMB2,-0.0777123720025397
ENSG00000132694,gene,1.08303221847259,0.000762916803817459,0.0642988594126457,ARHGEF11,0.115076161449704
ENSG00000163584,gene,0.746621860405289,0.000779834049615458,0.0650195528327539,RPL22L1,-0.421550344836525
ENSG00000099817,gene,0.816233510899664,0.000783156861086653,0.0650195528327539,POLR2E,-0.292946152465434
ENSG00000142694,gene,0.849603575918653,0.000795866844277793,0.0655853232784477,EVA1B,-0.235138256535726
ENSG00000172354,gene,0.929198416446024,0.000815069539541913,0.0666738869662043,GNB2,-0.105941399401227
ENSG00000101928,gene,1.19095542747407,0.00088610112919929,0.0719552924258548,MOSPD1,0.252119420116028
ENSG00000185651,gene,0.897179195515788,0.000900549655650562,0.0725986588341486,UBE2L3,-0.156531928402319
ENSG00000182307,gene,0.885571400398822,0.000923838789998688,0.073940334811046,C8orf33,-0.175319463970517
ENSG00000088888,gene,1.08294532205579,0.000940169945951697,0.0747099332050902,MAVS,0.114960403065955
ENSG00000171444,gene,1.14303300362973,0.000976813487825634,0.0766140620641053,MCC,0.19286706014516
ENSG00000160213,gene,0.903377059780317,0.000977905331514872,0.0766140620641053,CSTB,-0.146599816225265
ENSG00000260490,gene,0.705633618110033,0.00100564698634664,0.0782365225392056,MYL12BP1,-0.503008798837075
ENSG00000111424,gene,0.444920556688077,0.00103161282039999,0.0789490784701051,VDR,-1.16838033791825
ENSG00000163814,gene,1.24508535810651,0.0010379825055401,0.0789490784701051,CDCP1,0.316244651125222
ENSG00000176678,gene,0.891179434533789,0.00104176408353307,0.0789490784701051,FOXL1,-0.16621215444287
ENSG00000258430,gene,0.916320569329309,0.00104319231776229,0.0789490784701051,AL583722.2,-0.126075689934562
ENSG00000197081,gene,1.20524335305264,0.00106464081081858,0.0800278987861943,IGF2R,0.269324473256723
ENSG00000104408,gene,0.927974610504158,0.00109327010806226,0.0816283889408903,EIF3E,-0.107842761302649
ENSG00000164032,gene,0.860440079019846,0.00111669485539889,0.0828215351087512,H2AZ1,-0.216853368294108
ENSG00000171222,gene,0.77070740482053,0.00112574187273651,0.0829395916171765,SCAND1,-0.375744842701918
ENSG00000276168,gene,0.789844979830746,0.0012100092498637,0.0885615322679844,RN7SL1,-0.3403585666295
ENSG00000241886,gene,1.7311173193787,0.00122755074592096,0.089258183322684,AC112496.1,0.791703500759085
ENSG00000178952,gene,0.93215963134054,0.00125005466263728,0.0903042735184398,TUFM,-0.101351058867266
ENSG00000089737,gene,1.11922567203238,0.00126807739121604,0.0910152321114737,DDX24,0.162500959546182
ENSG00000213719,gene,0.87132743692427,0.00130629977324936,0.0931575960089691,CLIC1,-0.198713122497792
ENSG00000186340,gene,1.30421078047033,0.00135542363294949,0.0956163694309794,THBS2,0.38317705006361
ENSG00000125870,gene,0.932637082957984,0.00135796731416582,0.0956163694309794,SNRPB2,-0.100612300491599
ENSG00000167202,gene,0.863589894201018,0.0013692352956669,0.0958034129829831,TBC1D2B,-0.21158173396254
ENSG00000215183,gene,1.23552089727817,0.00141548412478043,0.0984203805511393,MSMP,0.305119412240649
ENSG00000197746,gene,1.04543270295933,0.00145841425141424,0.100775518925363,PSAP,0.064100195134848
ENSG00000165476,gene,0.857834747106513,0.00148721157604359,0.102131041873364,REEP3,-0.221228340509864
ENSG00000074964,gene,0.863211714566374,0.00149695318140453,0.102169350571321,ARHGEF10L,-0.212213651247558
ENSG00000175155,gene,1.8997164035809,0.00154402273729093,0.10457082899257,YPEL2,0.92578406398512
ENSG00000163781,gene,1.08878054136335,0.00155093813786733,0.10457082899257,TOPBP1,0.122713188404354
ENSG00000137478,gene,0.892510389032392,0.00158775993071947,0.106408609814784,FCHSD2,-0.16405913233579
ENSG00000179431,gene,0.793889018963157,0.00163578109220319,0.108493913241157,FJX1,-0.332990753743702
ENSG00000172725,gene,0.852293386250936,0.00164045034731553,0.108493913241157,CORO1B,-0.230577957828237
ENSG00000263986,gene,0.894134974647284,0.00165956106764109,0.108493913241157,AC087393.2,-0.16143546419917
ENSG00000104824,gene,0.920060782548231,0.00166971847789776,0.108493913241157,HNRNPL,-0.120198920908733
ENSG00000198682,gene,0.941131934103636,0.00167609000506064,0.108493913241157,PAPSS2,-0.0875311112164315
ENSG00000125970,gene,0.893631534318632,0.00167738904067227,0.108493913241157,RALY,-0.162247998588964
ENSG00000175110,gene,0.860147146834924,0.00170619127370442,0.109718947514229,MRPS22,-0.217344609665933
ENSG00000058272,gene,0.911978594862768,0.00173596963664846,0.110112006712002,PPP1R12A,-0.132928131733901
ENSG00000158987,gene,2.14831176516947,0.00174162448531701,0.110112006712002,RAPGEF6,1.10320337387543
ENSG00000232679,gene,1.88632440974104,0.00174199669045505,0.110112006712002,LINC01705,0.91557781179081
ENSG00000196230,gene,0.976946772266261,0.0017616658920534,0.110726175418611,TUBB,-0.033648134003227
ENSG00000160752,gene,1.09564270800541,0.00178360787925946,0.111475492453716,FDPS,0.131777408310662
ENSG00000166165,gene,0.796703350364674,0.00181401734936182,0.112305033059932,CKB,-0.327885453012079
ENSG00000100216,gene,0.855932083604021,0.00181707019782362,0.112305033059932,TOMM22,-0.224431768512025
ENSG00000212907,gene,1.11058108341478,0.00189865520686694,0.116699111471794,MT-ND4L,0.151314727752069
ENSG00000273749,gene,0.920497872947953,0.00195466524804,0.119481598266181,CYFIP1,-0.119513707034055
ENSG00000110367,gene,1.08008658550675,0.00199281421572595,0.120834785811667,DDX6,0.111146971161041
ENSG00000227097,gene,0.883296390410045,0.00199852589567162,0.120834785811667,RPS28P7,-0.179030478954861
ENSG00000261236,gene,0.894986837784488,0.00203374978392024,0.122299818087095,BOP1,-0.160061629496701
ENSG00000118680,gene,0.814779756976588,0.00204582664720088,0.122364631452203,MYL12B,-0.2955179575785
ENSG00000196549,gene,1.87151176229797,0.00207461527236208,0.123422967406568,MME,0.904204115486409
ENSG00000226445,gene,1.23017063824506,0.00216189438440673,0.127654695773134,BX322234.1,0.298858447170425
ENSG00000170961,gene,1.30160326506829,0.00216869550571885,0.127654695773134,HAS2,0.380289775124244
ENSG00000154845,gene,0.902933652500773,0.00219824925027012,0.128713278469764,PPP4R1,-0.147308112413505
ENSG00000113369,gene,1.18556013618362,0.00222373244886076,0.129325630865538,ARRDC3,0.245568843733871
ENSG00000072501,gene,1.07017879971888,0.00223195695516254,0.129325630865538,SMC1A,0.0978518544935302
ENSG00000106261,gene,1.08092873871992,0.00224361965322795,0.129327816798761,ZKSCAN1,0.112271415131609
ENSG00000066379,gene,0.771530633946271,0.0022603384015889,0.129619921225137,ZNRD1,-0.374204654144551
ENSG00000167779,gene,0.772462919822054,0.00234478406199723,0.133772936870355,IGFBP6,-0.372462413226692
ENSG00000196961,gene,0.943302464977524,0.00236617868798372,0.133899173410583,AP2A1,-0.0842076572249432
ENSG00000129562,gene,0.74117914573726,0.00238155092278669,0.133899173410583,DAD1,-0.432105805487505
ENSG00000109111,gene,1.13239727720089,0.00238310438968947,0.133899173410583,SUPT6H,0.17938018546412
ENSG00000125534,gene,0.799220032072094,0.00244312710671801,0.13456062103961,PPDPF,-0.323335350835008
ENSG00000171159,gene,0.818994888992138,0.0024443340236282,0.13456062103961,C9orf16,-0.28807364625515
ENSG00000115594,gene,1.51088289372984,0.00245151981261804,0.13456062103961,IL1R1,0.595391843704252
ENSG00000267648,gene,0.589838466176734,0.0024574126754715,0.13456062103961,AC060766.5,-0.761608184402207
ENSG00000130508,gene,1.10595386819168,0.00248072600724525,0.13456062103961,PXDN,0.145291208792206
ENSG00000213553,gene,0.928789502438893,0.0024878721511008,0.13456062103961,RPLP0P6,-0.106576428524685
ENSG00000112210,gene,1.13616516448191,0.00248933630760173,0.13456062103961,RAB23,0.184172574858971
ENSG00000099800,gene,0.772533338985636,0.00249163936486829,0.13456062103961,TIMM13,-0.372330900444607
ENSG00000182899,gene,0.880147230888028,0.00254350964358951,0.136698283985185,RPL35A,-0.184183217154316
ENSG00000111775,gene,0.901894273696935,0.00258810726763892,0.138426410348476,COX6A1,-0.148969774215059
ENSG00000266437,gene,1.91736376247402,0.00262793060501154,0.139883865936619,MIR4746,0.939124071242777
ENSG00000163346,gene,1.07391508534475,0.00274591395149371,0.145468060525559,PBXIP1,0.102879923681621
ENSG00000184205,gene,1.12358778892914,0.00276024071390013,0.145534018683123,TSPYL2,0.168112850556743
ENSG00000117118,gene,0.90274210992272,0.00281461813893491,0.147701069790806,SDHB,-0.147614188990776
ENSG00000167900,gene,0.795551883618701,0.00284938815468272,0.14882367709317,TK1,-0.329972072818121
ENSG00000170498,gene,0.733556473075473,0.00287038883688195,0.149219980422017,KISS1,-0.447020058382399
ENSG00000236671,gene,1.35401204044101,0.00291175203654248,0.15058540957141,PRKG1-AS1,0.437240568017271
ENSG00000083799,gene,0.773545777418085,0.00292372570493704,0.15058540957141,CYLD,-0.370441423898438
ENSG00000166825,gene,1.1174935388631,0.00293762291303901,0.15060393966617,ANPEP,0.160266490042049
ENSG00000240666,gene,1.41063209626696,0.0029862447439537,0.152031875515919,MME-AS1,0.496341770996837
ENSG00000228474,gene,0.756511489464832,0.00299280725734707,0.152031875515919,OST4,-0.402566101449893
ENSG00000102078,gene,0.535772295066573,0.00309482801374217,0.156499825694916,SLC25A14,-0.900308113937509
ENSG00000171574,gene,1.89391713189051,0.00314586858691002,0.158361031807122,ZNF584,0.921373207244474
ENSG00000131747,gene,1.1358137125045,0.00316036170633915,0.158373981905509,TOP2A,0.183726234416191
ENSG00000163191,gene,0.860940704098707,0.00322422376554876,0.160815401838502,S100A11,-0.216014217135849
ENSG00000131238,gene,0.843891506676345,0.00323799101229882,0.160815401838502,PPT1,-0.244870561406447
ENSG00000136235,gene,1.21336577663371,0.00325388459524345,0.160886516098148,GPNMB,0.279014525386448
ENSG00000105404,gene,0.83986472852261,0.00329389824277704,0.162144327216348,RABAC1,-0.251771113668541
ENSG00000277209,gene,0.649278290465696,0.00337597278434343,0.165452410686435,RPPH1,-0.6230911232569
ENSG00000169604,gene,1.21102486720282,0.00341288734074496,0.166301271546194,ANTXR1,0.276228489658048
ENSG00000151332,gene,0.778859267406654,0.00342319021879356,0.166301271546194,MBIP,-0.360565424567813
ENSG00000131828,gene,0.913268978835031,0.00345605267796989,0.166598674764131,PDHA1,-0.130888265038993
ENSG00000181751,gene,0.890427043372643,0.0034592623703833,0.166598674764131,C5orf30,-0.167430685106048
ENSG00000167397,gene,0.677013631155362,0.00368202016498964,0.176562389377197,VKORC1,-0.562743213225547
ENSG00000277027,gene,0.662441145520541,0.00370255858596469,0.176785254372777,RMRP,-0.594135810644772
ENSG00000170545,gene,0.879638614461565,0.0037368691712748,0.177418283233465,SMAGP,-0.185017157736965
ENSG00000228802,gene,0.671593720110352,0.00374771205032487,0.177418283233465,AC073641.1,-0.57433935479707
ENSG00000256512,gene,1.38306631703705,0.00377451407167095,0.17753507281149,AC009511.1,0.467870334338485
ENSG00000008952,gene,1.03937206810551,0.00378714976501149,0.17753507281149,SEC62,0.0557121939172494
ENSG00000166002,gene,0.78984604633092,0.00381153925454147,0.17753507281149,SMCO4,-0.340356618609935
ENSG00000237550,gene,0.887520612716607,0.00382344363126264,0.17753507281149,AC243919.1,-0.172147468319363
ENSG00000263740,gene,0.83383588761473,0.00382997011009056,0.17753507281149,RN7SL4P,-0.26216462899003
ENSG00000140443,gene,1.20615815764198,0.00386351563102227,0.178346935249472,IGF1R,0.270419093212693
ENSG00000157168,gene,2.58927263021271,0.00395413205271045,0.181775698704148,NRG1,1.37254687777115
ENSG00000148344,gene,1.69386312141368,0.00403522783369059,0.18474036892925,PTGES,0.760317297316942
ENSG00000240445,gene,1.92600751843167,0.00406851354380144,0.185500873667176,FOXO3B,0.9456133349482
ENSG00000162909,gene,0.938121032507888,0.0041149623326433,0.186852881431252,CAPN2,-0.092154029572609
ENSG00000206712,gene,1.98020192550404,0.00414556791951037,0.187477410994117,RNU6-26P,0.985647552562304
ENSG00000124198,gene,1.10850485695944,0.00417249858199154,0.187931363257716,ARFGEF2,0.148615091446494
ENSG00000075415,gene,0.915811579619266,0.00419029153010086,0.187971747066017,SLC25A3,-0.126877288170646
ENSG00000099860,gene,0.653512226800893,0.00423780695640186,0.188252229014488,GADD45B,-0.613713866701389
ENSG00000123240,gene,0.93720028169139,0.00423858782693265,0.188252229014488,OPTN,-0.0935707070598627
ENSG00000110700,gene,0.901115078928324,0.00425199386360842,0.188252229014488,RPS13,-0.150216734467271
ENSG00000103042,gene,1.22623059576258,0.00426423026621581,0.188252229014488,SLC38A7,0.29423030699
ENSG00000182154,gene,0.829945166184898,0.00436620192539738,0.191992080711644,MRPL41,-0.268912072989703
ENSG00000150961,gene,0.95055420882993,0.0044270905997863,0.193519228393085,SEC24D,-0.0731591907067957
ENSG00000281010,gene,0.488068974140882,0.00443572163957184,0.193519228393085,AC009065.10,-1.03484305033821
ENSG00000284186,gene,0.647471800893313,0.00449879873761494,0.195504437327993,MIR3615,-0.627110733898644
ENSG00000078808,gene,0.847483660765112,0.00463963896901287,0.20084040284151,SDF4,-0.238742541104905
ENSG00000118046,gene,0.829359914719322,0.00468124637077705,0.201856069282537,STK11,-0.269929775438504
ENSG00000108349,gene,1.07683069721184,0.00471617513451039,0.202005403944228,CASC3,0.106791442553473
ENSG00000128708,gene,0.855884063788124,0.00472102517083139,0.202005403944228,HAT1,-0.224512709389213
ENSG00000198258,gene,0.88669024203772,0.00479053911738048,0.204194435558842,UBL5,-0.173497896026183
ENSG00000238793,gene,1.8554685806445,0.00483560412262229,0.204509686331341,SNORD124,0.891783571538192
ENSG00000173264,gene,0.847598107416691,0.00484423402941969,0.204509686331341,GPR137,-0.238547728535943
